Wall time,Step,Value
1744654083.9704604,1440,-152.15206909179688
1744654106.7057998,15840,-63.91666793823242
1744654129.566403,30240,-43.525001525878906
1744654152.4617455,44640,-38.35625076293945
1744654175.6702454,59040,-25.600000381469727
1744654198.574785,73440,-19.058332443237305
1744654221.5384283,87840,-19.32291603088379
1744654244.3910155,102240,-16.25208282470703
1744654267.2595456,116640,-20.26249885559082
1744654289.9495955,131040,-15.560417175292969
1744654312.747703,145440,-11.554165840148926
1744654335.6177979,159840,-8.993749618530273
1744654358.505376,174240,-11.010416984558105
1744654381.3078892,188640,-10.220833778381348
1744654404.2813096,203040,-8.43125057220459
1744654426.9121423,217440,-9.03749942779541
1744654449.9391322,231840,-8.954166412353516
1744654472.8461213,246240,-14.516667366027832
1744654495.6416981,260640,-7.3312506675720215
1744654518.687092,275040,-9.59375
1744654541.39799,289440,-7.9083333015441895
1744654563.93981,303840,-8.075000762939453
1744654586.62755,318240,-8.393749237060547
1744654609.0982075,332640,-10.322916984558105
1744654631.5677762,347040,-8.295833587646484
1744654653.9893835,361440,-11.54374885559082
1744654676.394894,375840,-7.9583330154418945
1744654699.2963426,390240,-8.964582443237305
1744654722.2723486,404640,-10.012499809265137
1744654744.9438543,419040,-11.38124942779541
1744654767.6288347,433440,-10.047917366027832
1744654790.2157247,447840,-7.383333206176758
1744654812.8035417,462240,-6.616666316986084
1744654835.517735,476640,-8.183333396911621
1744654858.1061997,491040,-6.483332633972168
1744654880.6195817,505440,-5.56874942779541
1744654903.0958452,519840,-6.918749809265137
1744654925.9719467,534240,-5.3729166984558105
1744654948.827076,548640,-5.379166126251221
1744654971.3095133,563040,-5.84375
1744654994.0438254,577440,-7.704166889190674
1744655016.439314,591840,-4.764583110809326
1744655039.0386162,606240,-5.7479166984558105
1744655061.4765122,620640,-7.03125
1744655083.9933207,635040,-6.014582633972168
1744655106.6223786,649440,-5.545833587646484
1744655129.1867716,663840,-5.654166221618652
1744655151.7042778,678240,-6.397916793823242
1744655174.1707418,692640,-5.349999904632568
1744655196.6001241,707040,-7.1854166984558105
1744655219.276346,721440,-5.808332920074463
1744655241.7391214,735840,-8.660416603088379
1744655264.1925006,750240,-7.956250190734863
1744655286.7508569,764640,-9.760416030883789
1744655309.18101,779040,-4.731249809265137
1744655331.6337814,793440,-5.260416507720947
1744655354.0125573,807840,-5.427083492279053
1744655376.5637686,822240,-5.0083327293396
1744655399.0132525,836640,-5.737499237060547
