Wall time,Step,Value
1744819488.0977676,1440,-120.81459045410156
1744819515.334176,15840,-64.29792022705078
1744819542.490616,30240,-37.53958511352539
1744819569.6668944,44640,-24.162500381469727
1744819596.9431016,59040,-18.80416488647461
1744819624.340202,73440,-16.02916717529297
1744819651.856852,87840,-12.741665840148926
1744819679.084945,102240,-11.816666603088379
1744819705.784517,116640,-13.195833206176758
1744819732.8280554,131040,-10.852082252502441
1744819759.6380656,145440,-12.71875
1744819786.8591611,159840,-11.785416603088379
1744819814.672786,174240,-11.095833778381348
1744819841.6543925,188640,-10.314583778381348
1744819868.5256252,203040,-10.133334159851074
1744819895.3073308,217440,-10.508332252502441
1744819922.425906,231840,-12.497916221618652
1744819949.480156,246240,-9.375
1744819976.478399,260640,-10.239583015441895
1744820003.7748594,275040,-9.53749942779541
1744820030.7494054,289440,-11.372917175292969
1744820057.8470697,303840,-9.5
1744820084.6971788,318240,-8.831250190734863
1744820111.627765,332640,-11.237500190734863
1744820138.6594532,347040,-7.366665840148926
1744820165.854166,361440,-9.0770845413208
1744820192.6223264,375840,-9.402082443237305
1744820219.6005585,390240,-8.49375057220459
1744820246.7254176,404640,-8.310417175292969
1744820273.3871276,419040,-9.122916221618652
1744820300.7042701,433440,-9.71875
1744820327.67577,447840,-11.077083587646484
1744820354.4734552,462240,-13.9375
1744820381.5836928,476640,-10.91249942779541
1744820408.289504,491040,-12.160416603088379
1744820435.0686233,505440,-11.341666221618652
1744820462.330425,519840,-12.193750381469727
1744820489.6984208,534240,-9.206249237060547
1744820516.5476649,548640,-14.645833015441895
1744820543.6361434,563040,-13.654167175292969
1744820570.2529688,577440,-8.80625057220459
1744820597.5700626,591840,-10.947916984558105
1744820624.6243322,606240,-9.822916030883789
1744820651.248359,620640,-8.758333206176758
1744820677.91875,635040,-10.002083778381348
1744820704.867269,649440,-8.327083587646484
1744820731.789172,663840,-7.902082920074463
1744820758.6538162,678240,-7.5104169845581055
1744820785.266148,692640,-12.854166984558105
1744820812.0320828,707040,-9.585416793823242
1744820838.9673102,721440,-8.21250057220459
1744820865.8060706,735840,-13.720832824707031
1744820892.7600756,750240,-13.814583778381348
1744820919.9212568,764640,-10.816667556762695
1744820946.8420832,779040,-8.691665649414062
1744820973.854402,793440,-11.666666984558105
1744821000.818431,807840,-9.747916221618652
1744821027.8561437,822240,-7.5729169845581055
1744821054.811271,836640,-11.110417366027832
1744821082.0803006,851040,-7.599999904632568
1744821109.02922,865440,-14.114583015441895
1744821135.9567628,879840,-12.214583396911621
1744821162.9223382,894240,-7.543750286102295
1744821189.6290963,908640,-8.112499237060547
1744821216.6763294,923040,-16.245834350585938
1744821243.5153182,937440,-5.706249237060547
1744821270.1533628,951840,-7.964583396911621
1744821297.0124075,966240,-4.199999809265137
1744821323.9912188,980640,-8.095833778381348
1744821350.7664542,995040,-7.589582920074463
1744821377.5800302,1009440,-5.672916889190674
1744821404.6345525,1023840,-8.610416412353516
1744821431.420035,1038240,-4.968749523162842
1744821458.3230524,1052640,-6.227083206176758
1744821484.958622,1067040,-8.324999809265137
1744821512.0993843,1081440,-5.847916603088379
1744821538.7716773,1095840,-6.189582824707031
1744821565.353699,1110240,-4.587499618530273
1744821592.4626176,1124640,-5.483333110809326
1744821619.1329997,1139040,-4.879166603088379
1744821646.0518193,1153440,-15.495833396911621
1744821673.2941582,1167840,-99.42916107177734
1744821700.236705,1182240,-28.3416690826416
1744821727.0191345,1196640,-10.889583587646484
1744821754.1705477,1211040,-9.733333587646484
1744821781.1171315,1225440,-9.027083396911621
1744821808.1777997,1239840,-7.1166672706604
1744821835.1906488,1254240,-8.418750762939453
1744821862.062989,1268640,-10.825000762939453
1744821888.9355292,1283040,-10.091666221618652
1744821916.0602415,1297440,-8.981249809265137
1744821943.04979,1311840,-7.066666126251221
1744821969.6693738,1326240,-10.506251335144043
1744821996.683108,1340640,-8.21875
1744822023.4297223,1355040,-8.758333206176758
1744822050.2150178,1369440,-7.193750381469727
1744822077.1643019,1383840,-6.860416889190674
1744822104.1904862,1398240,-9.029167175292969
1744822131.2140758,1412640,-8.543750762939453
1744822157.9238155,1427040,-9.19374942779541
1744822184.856482,1441440,-8.966667175292969
1744822211.8797417,1455840,-6.922916889190674
1744822238.7335021,1470240,-8.06874942779541
1744822265.8713377,1484640,-9.579167366027832
1744822292.8703518,1499040,-8.989583969116211
