,algorithm,map_name,return_mean
0,random,confidentiality_medium,-72.7
0,random,confidentiality_medium,-31.9
0,random,confidentiality_medium,-46.8
0,random,confidentiality_medium,-51.8
0,random,confidentiality_medium,-54.5
0,random,confidentiality_medium,-71.3
0,random,confidentiality_medium,-74.1
0,random,confidentiality_medium,-70.5
0,random,confidentiality_medium,-53.39999999999999
0,random,confidentiality_medium,-45.199999999999996
0,random,confidentiality_medium,-73.89999999999999
0,random,confidentiality_medium,-51.3
0,random,confidentiality_medium,-34.800000000000004
0,random,confidentiality_medium,-63.00000000000001
0,random,confidentiality_medium,-38.6
0,random,confidentiality_medium,-44.900000000000006
0,random,confidentiality_medium,-61.00000000000001
0,random,confidentiality_medium,-82.89999999999999
0,random,confidentiality_medium,-51.0
0,random,confidentiality_medium,-76.2
0,random,confidentiality_medium,-80.19999999999999
0,random,confidentiality_medium,-63.3
0,random,confidentiality_medium,-73.9
0,random,confidentiality_medium,-19.900000000000002
0,random,confidentiality_medium,-49.7
0,random,confidentiality_medium,-49.599999999999994
0,random,confidentiality_medium,-39.6
0,random,confidentiality_medium,-59.19999999999999
0,random,confidentiality_medium,-50.099999999999994
0,random,confidentiality_medium,-76.19999999999999
0,random,confidentiality_medium,-39.400000000000006
0,random,confidentiality_medium,-41.4
0,random,confidentiality_medium,-56.80000000000002
0,random,confidentiality_medium,-20.400000000000002
0,random,confidentiality_medium,-70.1
0,random,confidentiality_medium,-65.60000000000001
0,random,confidentiality_medium,-52.5
0,random,confidentiality_medium,-51.800000000000004
0,random,confidentiality_medium,-109.7
0,random,confidentiality_medium,-51.2
0,random,confidentiality_medium,-91.0
0,random,confidentiality_medium,-43.3
0,random,confidentiality_medium,-42.4
0,random,confidentiality_medium,-41.0
0,random,confidentiality_medium,-53.9
0,random,confidentiality_medium,-79.0
0,random,confidentiality_medium,-62.400000000000006
0,random,confidentiality_medium,-53.3
0,random,confidentiality_medium,-73.10000000000001
0,random,confidentiality_medium,-51.5
0,random,confidentiality_medium,-72.1
0,random,confidentiality_medium,-52.5
0,random,confidentiality_medium,-56.8
0,random,confidentiality_medium,-92.8
0,random,confidentiality_medium,-45.6
0,random,confidentiality_medium,-55.50000000000001
0,random,confidentiality_medium,-20.400000000000002
0,random,confidentiality_medium,-51.30000000000001
0,random,confidentiality_medium,-71.8
0,random,confidentiality_medium,-31.799999999999997
0,random,confidentiality_medium,-93.5
0,random,confidentiality_medium,-91.59999999999998
0,random,confidentiality_medium,-58.20000000000001
0,random,confidentiality_medium,-50.800000000000004
0,random,confidentiality_medium,-55.800000000000004
0,random,confidentiality_medium,-67.80000000000001
0,random,confidentiality_medium,-115.60000000000002
0,random,confidentiality_medium,-75.4
0,random,confidentiality_medium,-48.900000000000006
0,random,confidentiality_medium,-40.400000000000006
0,random,confidentiality_medium,-50.4
0,random,confidentiality_medium,-21.800000000000008
0,random,confidentiality_medium,-44.5
0,random,confidentiality_medium,-43.6
0,random,confidentiality_medium,-23.999999999999996
0,random,confidentiality_medium,-93.3
0,random,confidentiality_medium,-23.200000000000003
0,random,confidentiality_medium,-36.1
0,random,confidentiality_medium,-70.7
0,random,confidentiality_medium,-51.7
0,random,confidentiality_medium,-56.099999999999994
0,random,confidentiality_medium,-39.599999999999994
0,random,confidentiality_medium,-39.1
0,random,confidentiality_medium,-91.60000000000001
0,random,confidentiality_medium,-76.0
0,random,confidentiality_medium,-51.5
0,random,confidentiality_medium,-75.2
0,random,confidentiality_medium,-68.80000000000001
0,random,confidentiality_medium,-30.9
0,random,confidentiality_medium,-83.00000000000001
0,random,confidentiality_medium,-41.8
0,random,confidentiality_medium,-76.30000000000001
0,random,confidentiality_medium,-62.699999999999996
0,random,confidentiality_medium,-34.099999999999994
0,random,confidentiality_medium,-36.0
0,random,confidentiality_medium,-29.800000000000004
0,random,confidentiality_medium,-51.8
0,random,confidentiality_medium,-21.8
0,random,confidentiality_medium,-62.2
0,random,confidentiality_medium,-59.8
0,random,confidentiality_medium,-54.69999999999999
0,random,confidentiality_medium,-60.2
0,random,confidentiality_medium,-73.7
0,random,confidentiality_medium,-69.1
0,random,confidentiality_medium,-30.299999999999997
0,random,confidentiality_medium,-53.900000000000006
0,random,confidentiality_medium,-53.00000000000001
0,random,confidentiality_medium,-83.5
0,random,confidentiality_medium,-96.4
0,random,confidentiality_medium,-39.6
0,random,confidentiality_medium,-61.4
0,random,confidentiality_medium,-37.900000000000006
0,random,confidentiality_medium,-94.69999999999999
0,random,confidentiality_medium,-92.69999999999999
0,random,confidentiality_medium,-41.300000000000004
