,algorithm,map_name,return_mean
0,heuristic,integrity_medium_misinform,-27.20000000000001
0,heuristic,integrity_medium_misinform,-23.800000000000004
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-29.700000000000003
0,heuristic,integrity_medium_misinform,-30.799999999999997
0,heuristic,integrity_medium_misinform,-31.0
0,heuristic,integrity_medium_misinform,-32.3
0,heuristic,integrity_medium_misinform,-19.4
0,heuristic,integrity_medium_misinform,-21.599999999999998
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-41.3
0,heuristic,integrity_medium_misinform,-26.4
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-21.8
0,heuristic,integrity_medium_misinform,-26.5
0,heuristic,integrity_medium_misinform,-19.7
0,heuristic,integrity_medium_misinform,-41.3
0,heuristic,integrity_medium_misinform,-21.599999999999998
0,heuristic,integrity_medium_misinform,-30.699999999999996
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-36.3
0,heuristic,integrity_medium_misinform,-18.599999999999998
0,heuristic,integrity_medium_misinform,-30.699999999999996
0,heuristic,integrity_medium_misinform,-30.9
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-25.000000000000007
0,heuristic,integrity_medium_misinform,-21.4
0,heuristic,integrity_medium_misinform,-71.0
0,heuristic,integrity_medium_misinform,-30.5
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-21.599999999999998
0,heuristic,integrity_medium_misinform,-21.5
0,heuristic,integrity_medium_misinform,-26.10000000000001
0,heuristic,integrity_medium_misinform,-32.7
0,heuristic,integrity_medium_misinform,-38.7
0,heuristic,integrity_medium_misinform,-25.10000000000001
0,heuristic,integrity_medium_misinform,-26.4
0,heuristic,integrity_medium_misinform,-18.7
0,heuristic,integrity_medium_misinform,-19.6
0,heuristic,integrity_medium_misinform,-21.9
0,heuristic,integrity_medium_misinform,-19.400000000000002
0,heuristic,integrity_medium_misinform,-20.1
0,heuristic,integrity_medium_misinform,-30.599999999999994
0,heuristic,integrity_medium_misinform,-21.5
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-16.999999999999996
